npi,name,state,pecos_provider_type,pecos_codes,pecos_resolved_nucc,nppes_nucc,nppes_lookup_url
1851334544,"MARIN, EDGARD",PR,PRACTITIONER - GENERAL PRACTICE,14-01,208D00000X,"207Q00000X,2083A0100X",https://npiregistry.cms.hhs.gov/provider-view/1851334544
1851336440,"KRAEMER, JAN",PR,PRACTITIONER - INTERVENTIONAL PAIN MANAGEMENT,14-09,208VP0014X,"207L00000X,207LP2900X",https://npiregistry.cms.hhs.gov/provider-view/1851336440
1851355622,WASHINGTON RADIOLOGISTS MEDICAL GROUP INC,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",174400000X,https://npiregistry.cms.hhs.gov/provider-view/1851355622
1851360283,"ALVARADO TORRES, IRMA",PR,PRACTITIONER - GYNECOLOGICAL ONCOLOGY,14-98,207VX0201X,207V00000X,https://npiregistry.cms.hhs.gov/provider-view/1851360283
1851361760,ASOCIACION CARDIOVASCULAR DEL SUR DE PUERTO RICO INC,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",207RC0000X,https://npiregistry.cms.hhs.gov/provider-view/1851361760
1851362735,INNOVATIVE PSYCHIATRIC GROUP PSC,PR,PART B SUPPLIER - CLINIC/GROUP PRACTICE,12-70,"193200000X,193400000X,261Q00000X,261QM1300X,261QP2000X",2084P0800X,https://npiregistry.cms.hhs.gov/provider-view/1851362735
1851368724,"TOLOSA, JOSE",PR,ORDER AND REFERRING ONLY - ORAL SURGERY,33-19,"1223S0112X,207WX0108X",1223G0001X,https://npiregistry.cms.hhs.gov/provider-view/1851368724
1851370548,"GARCIA-JIMENEZ, JOSE",PR,PRACTITIONER - CARDIOVASCULAR DISEASE (CARDIOLOGY),14-06,207RC0000X,174400000X,https://npiregistry.cms.hhs.gov/provider-view/1851370548
1851377592,"CAMINO DE LUZ HOSPICE CARE, INC.",PR,PART A PROVIDER - HOSPICE,00-08,"207Q00000X,207QA0000X,207QA0401X,207QA0505X,207QB0002X+5",251G00000X,https://npiregistry.cms.hhs.gov/provider-view/1851377592
1851402218,"ORTIZ, RAUL",PR,ORDER AND REFERRING ONLY - ORAL SURGERY,33-19,"1223S0112X,207WX0108X",1223G0001X,https://npiregistry.cms.hhs.gov/provider-view/1851402218
1851408421,"QUINTERO, CONCEPCION",PR,ORDER AND REFERRING ONLY - ORAL SURGERY,33-19,"1223S0112X,207WX0108X",1223G0001X,https://npiregistry.cms.hhs.gov/provider-view/1851408421
1851419972,"CANALES QUINTERO, CARLOS",PR,PRACTITIONER - GENERAL PRACTICE,14-01,208D00000X,2083P0500X,https://npiregistry.cms.hhs.gov/provider-view/1851419972
1851420004,"DIAZ, MANUEL",PR,PRACTITIONER - PSYCHIATRY,14-26,"2084P0301X,2084P0800X",2084A0401X,https://npiregistry.cms.hhs.gov/provider-view/1851420004
1851420830,"SANTOS TORRES, COSME",PR,PRACTITIONER - NEPHROLOGY,14-39,207RN0300X,174400000X,https://npiregistry.cms.hhs.gov/provider-view/1851420830
1851433528,"MIGRANT HEALTH CENTER WESTERN REGION,INC",PR,PART A PROVIDER - FEDERALLY QUALIFIED HEALTH CENTER (FQHC),00-04,"207Y00000X,207YP0228X,207YS0012X,207YS0123X,207YX0007X+3",261QM1000X,https://npiregistry.cms.hhs.gov/provider-view/1851433528
